瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),利汲(cm)
192,柳林,2021-01-20 19:00,2.5,,74,
192,柳林,2021-01-20 20:00,.7,,82,
192,柳林,2021-01-20 21:00,-.4,,85,
192,柳林,2021-01-20 22:00,-1.8,,87,
192,柳林,2021-01-20 23:00,-1.1,,87,
192,柳林,2021-01-21 00:00,-2.3,,89,
192,柳林,2021-01-21 01:00,-2.5,,90,
192,柳林,2021-01-21 02:00,-1.8,,88,
192,柳林,2021-01-21 03:00,-1,,85,
192,柳林,2021-01-21 04:00,.3,,79,
192,柳林,2021-01-21 05:00,-.1,,80,
192,柳林,2021-01-21 06:00,-.5,,82,
192,柳林,2021-01-21 07:00,0,,78,
192,柳林,2021-01-21 08:00,-2,,85,
192,柳林,2021-01-21 09:00,.1,,79,
192,柳林,2021-01-21 10:00,3.1,,69,
192,柳林,2021-01-21 11:00,5.4,,63,
192,柳林,2021-01-21 12:00,9.1,,52,
192,柳林,2021-01-21 13:00,12.3,,54,
192,柳林,2021-01-21 14:00,12.1,,56,
192,柳林,2021-01-21 15:00,12.5,,55,
192,柳林,2021-01-21 16:00,12,,57,
192,柳林,2021-01-21 17:00,11.1,,60,
192,柳林,2021-01-21 18:00,9.6,0,73,
192,柳林,2021-01-21 19:00,7.5,,90,
192,柳林,2021-01-21 20:00,6.8,,96,
192,柳林,2021-01-21 21:00,6.1,.6,97,
192,柳林,2021-01-21 22:00,6,,98,
192,柳林,2021-01-21 23:00,5.8,,98,
192,柳林,2021-01-22 00:00,5.5,1.1,99,
192,柳林,2021-01-22 01:00,5.5,,99,
192,柳林,2021-01-22 02:00,5.3,,99,
192,柳林,2021-01-22 03:00,5.3,.2,99,
192,柳林,2021-01-22 04:00,5.4,,99,
192,柳林,2021-01-22 05:00,5.2,,99,
192,柳林,2021-01-22 06:00,5.4,1,99,
192,柳林,2021-01-22 07:00,5.3,,99,
192,柳林,2021-01-22 08:00,5.4,,100,
192,柳林,2021-01-22 09:00,5.6,0,99,
192,柳林,2021-01-22 10:00,6.3,,99,
192,柳林,2021-01-22 11:00,7.4,,97,
192,柳林,2021-01-22 12:00,8.4,,94,
192,柳林,2021-01-22 13:00,8.4,,94,
192,柳林,2021-01-22 14:00,9.1,,92,
192,柳林,2021-01-22 15:00,8.8,0,94,
192,柳林,2021-01-22 16:00,9.6,,94,
192,柳林,2021-01-22 17:00,9.3,,93,
192,柳林,2021-01-22 18:00,8,,96,
192,柳林,2021-01-22 19:00,8.3,,98,
192,柳林,2021-01-22 20:00,8,,98,
192,柳林,2021-01-22 21:00,7.4,0,99,
192,柳林,2021-01-22 22:00,7.6,,99,
192,柳林,2021-01-22 23:00,7,,99,
192,柳林,2021-01-23 00:00,7.3,,100,
192,柳林,2021-01-23 01:00,7.4,,99,
192,柳林,2021-01-23 02:00,7,,99,
192,柳林,2021-01-23 03:00,7.1,,99,
192,柳林,2021-01-23 04:00,7,,99,
192,柳林,2021-01-23 05:00,6.9,,99,
192,柳林,2021-01-23 06:00,7,,99,
192,柳林,2021-01-23 07:00,7.1,,99,
192,柳林,2021-01-23 08:00,7.3,,98,
192,柳林,2021-01-23 09:00,7.9,0,97,
192,柳林,2021-01-23 10:00,9,,95,
192,柳林,2021-01-23 11:00,9.5,,94,
192,柳林,2021-01-23 12:00,10.1,.3,91,
192,柳林,2021-01-23 13:00,11.1,,81,
192,柳林,2021-01-23 14:00,11.3,,78,
192,柳林,2021-01-23 15:00,11.5,,77,
192,柳林,2021-01-23 16:00,11.1,,78,
192,柳林,2021-01-23 17:00,11.5,,72,
192,柳林,2021-01-23 18:00,11.1,0,70,
192,柳林,2021-01-23 19:00,10.8,,69,
192,柳林,2021-01-23 20:00,10.6,,68,
192,柳林,2021-01-23 21:00,9,.1,81,
192,柳林,2021-01-23 22:00,8,,88,
192,柳林,2021-01-23 23:00,7.5,,90,
192,柳林,2021-01-24 00:00,7.4,1,89,
192,柳林,2021-01-24 01:00,7.6,,85,
192,柳林,2021-01-24 02:00,7.8,,81,
192,柳林,2021-01-24 03:00,7.5,0,79,
192,柳林,2021-01-24 04:00,7.6,,76,
192,柳林,2021-01-24 05:00,8.2,,71,
192,柳林,2021-01-24 06:00,7.9,,72,
192,柳林,2021-01-24 07:00,7.4,,72,
192,柳林,2021-01-24 08:00,8,,71,
192,柳林,2021-01-24 09:00,8.5,,70,
192,柳林,2021-01-24 10:00,9.5,,66,
192,柳林,2021-01-24 11:00,10.8,,60,
192,柳林,2021-01-24 12:00,11.1,,59,
192,柳林,2021-01-24 13:00,11,,58,
192,柳林,2021-01-24 14:00,11.3,,54,
192,柳林,2021-01-24 15:00,10.8,,57,
192,柳林,2021-01-24 16:00,10.6,,57,
192,柳林,2021-01-24 17:00,10.6,,56,
192,柳林,2021-01-24 18:00,9.7,,57,
192,柳林,2021-01-24 19:00,6.5,,71,
192,柳林,2021-01-24 20:00,4.9,,79,
192,柳林,2021-01-24 21:00,3.5,,87,
192,柳林,2021-01-24 22:00,3.9,,83,
192,柳林,2021-01-24 23:00,5,,81,
192,柳林,2021-01-25 00:00,4.6,,82,
192,柳林,2021-01-25 01:00,4.3,,83,
192,柳林,2021-01-25 02:00,3.1,,86,
192,柳林,2021-01-25 03:00,2.4,,89,
192,柳林,2021-01-25 04:00,2.5,,90,
192,柳林,2021-01-25 05:00,.8,,94,
192,柳林,2021-01-25 06:00,0,,96,
192,柳林,2021-01-25 07:00,-.5,,96,
192,柳林,2021-01-25 08:00,-.8,,97,
192,柳林,2021-01-25 09:00,3.4,,95,
192,柳林,2021-01-25 10:00,6.1,,77,
192,柳林,2021-01-25 11:00,10.3,,60,
192,柳林,2021-01-25 12:00,11.3,,54,
192,柳林,2021-01-25 13:00,12.2,,51,
192,柳林,2021-01-25 14:00,13.3,,48,
192,柳林,2021-01-25 15:00,13.6,,46,
192,柳林,2021-01-25 16:00,14.1,,43,
192,柳林,2021-01-25 17:00,13.4,,41,
192,柳林,2021-01-25 18:00,10.2,,58,
192,柳林,2021-01-25 19:00,8.5,,66,
192,柳林,2021-01-25 20:00,7.9,,71,
192,柳林,2021-01-25 21:00,5.5,,80,
192,柳林,2021-01-25 22:00,4.6,,85,
192,柳林,2021-01-25 23:00,4,,89,
192,柳林,2021-01-26 00:00,4,,88,
192,柳林,2021-01-26 01:00,4.4,,86,
192,柳林,2021-01-26 02:00,3.4,,88,
192,柳林,2021-01-26 03:00,4.5,,86,
192,柳林,2021-01-26 04:00,4.5,,84,
192,柳林,2021-01-26 05:00,4.6,,86,
192,柳林,2021-01-26 06:00,4.8,.1,87,
192,柳林,2021-01-26 07:00,4.3,,94,
192,柳林,2021-01-26 08:00,4.3,,96,
192,柳林,2021-01-26 09:00,4.5,2.7,97,
192,柳林,2021-01-26 10:00,5.2,,98,
192,柳林,2021-01-26 11:00,5.8,,97,
192,柳林,2021-01-26 12:00,6.2,4.2,97,
192,柳林,2021-01-26 13:00,7,,94,
192,柳林,2021-01-26 14:00,6.6,,95,
192,柳林,2021-01-26 15:00,6.3,2.7,97,
192,柳林,2021-01-26 16:00,6.9,,94,
192,柳林,2021-01-26 17:00,7.3,,91,
192,柳林,2021-01-26 18:00,6.2,.6,95,
192,柳林,2021-01-26 19:00,4,,97,
192,柳林,2021-01-26 20:00,3.7,,98,
192,柳林,2021-01-26 21:00,3.7,,98,
192,柳林,2021-01-26 22:00,2.9,,98,
192,柳林,2021-01-26 23:00,2.2,,98,
192,柳林,2021-01-27 00:00,1.7,,99,
192,柳林,2021-01-27 01:00,.8,,99,
192,柳林,2021-01-27 02:00,1,,100,
192,柳林,2021-01-27 03:00,.5,,100,
192,柳林,2021-01-27 04:00,-.4,,99,
192,柳林,2021-01-27 05:00,-.5,,100,
192,柳林,2021-01-27 06:00,1.1,,86,
192,柳林,2021-01-27 07:00,1.7,,77,
192,柳林,2021-01-27 08:00,.7,,81,
192,柳林,2021-01-27 09:00,3.9,,56,
192,柳林,2021-01-27 10:00,6.2,,47,
192,柳林,2021-01-27 11:00,7.6,,34,
192,柳林,2021-01-27 12:00,8.4,,30,
192,柳林,2021-01-27 13:00,9.6,,27,
192,柳林,2021-01-27 14:00,10.8,,28,
192,柳林,2021-01-27 15:00,10.9,,23,
192,柳林,2021-01-27 16:00,10.8,,22,
192,柳林,2021-01-27 17:00,10,,26,
192,柳林,2021-01-27 18:00,7.6,,42,
192,柳林,2021-01-27 19:00,5.5,,51,
192,柳林,2021-01-27 20:00,4.3,,64,
192,柳林,2021-01-27 21:00,1.6,,74,
192,柳林,2021-01-27 22:00,.6,,80,
192,柳林,2021-01-27 23:00,.1,,79,
192,柳林,2021-01-28 00:00,-.9,,81,
192,柳林,2021-01-28 01:00,-1.7,,84,
192,柳林,2021-01-28 02:00,-1.8,,85,
192,柳林,2021-01-28 03:00,-2.8,,89,
192,柳林,2021-01-28 04:00,-2.7,,87,
192,柳林,2021-01-28 05:00,-2.1,,85,
192,柳林,2021-01-28 06:00,-1.9,,86,
192,柳林,2021-01-28 07:00,-1.5,,87,
192,柳林,2021-01-28 08:00,-1.4,,87,
192,柳林,2021-01-28 09:00,.6,,80,
192,柳林,2021-01-28 10:00,3.8,,65,
192,柳林,2021-01-28 11:00,8.8,,35,
192,柳林,2021-01-28 12:00,10.1,,23,
192,柳林,2021-01-28 13:00,10.3,,40,
192,柳林,2021-01-28 14:00,9,,50,
192,柳林,2021-01-28 15:00,7.8,,47,
192,柳林,2021-01-28 16:00,5.1,,57,
192,柳林,2021-01-28 17:00,2.4,,59,
192,柳林,2021-01-28 18:00,1.2,,47,
192,柳林,2021-01-28 19:00,.1,,47,
192,柳林,2021-01-28 20:00,-.7,,48,
192,柳林,2021-01-28 21:00,-1.4,,47,
192,柳林,2021-01-28 22:00,-1.8,,43,
192,柳林,2021-01-28 23:00,-2.5,,45,
192,柳林,2021-01-29 00:00,-2.6,,46,
192,柳林,2021-01-29 01:00,-3.5,,40,
192,柳林,2021-01-29 02:00,-4,,40,
192,柳林,2021-01-29 03:00,-4.5,,39,
192,柳林,2021-01-29 04:00,-4.5,,39,
192,柳林,2021-01-29 05:00,-4.5,,40,
192,柳林,2021-01-29 06:00,-5.2,,41,
192,柳林,2021-01-29 07:00,-4.7,,37,
192,柳林,2021-01-29 08:00,-5.7,,44,
192,柳林,2021-01-29 09:00,-3.8,,41,
192,柳林,2021-01-29 10:00,-1.9,,34,
192,柳林,2021-01-29 11:00,-.1,,31,
192,柳林,2021-01-29 12:00,.4,,32,
192,柳林,2021-01-29 13:00,1.7,,32,
192,柳林,2021-01-29 14:00,2.3,,26,
192,柳林,2021-01-29 15:00,2.8,,26,
192,柳林,2021-01-29 16:00,2.2,,27,
192,柳林,2021-01-29 17:00,1.2,,29,
192,柳林,2021-01-29 18:00,-.3,,33,
192,柳林,2021-01-29 19:00,-.7,,34,
192,柳林,2021-01-29 20:00,-1.3,,38,
192,柳林,2021-01-29 21:00,-1.8,,40,
192,柳林,2021-01-29 22:00,-3.7,,52,
192,柳林,2021-01-29 23:00,-4.9,,57,
192,柳林,2021-01-30 00:00,-5.7,,63,
192,柳林,2021-01-30 01:00,-5.4,,61,
192,柳林,2021-01-30 02:00,-7,,70,
192,柳林,2021-01-30 03:00,-7.6,,74,
192,柳林,2021-01-30 04:00,-8,,76,
192,柳林,2021-01-30 05:00,-8.2,,75,
192,柳林,2021-01-30 06:00,-8.8,,80,
192,柳林,2021-01-30 07:00,-8.6,,77,
192,柳林,2021-01-30 08:00,-7.9,,79,
192,柳林,2021-01-30 09:00,-5,,71,
192,柳林,2021-01-30 10:00,-2,,71,
192,柳林,2021-01-30 11:00,2.2,,62,
192,柳林,2021-01-30 12:00,4.3,,59,
192,柳林,2021-01-30 13:00,7.1,,54,
192,柳林,2021-01-30 14:00,8.3,,49,
192,柳林,2021-01-30 15:00,9.1,,48,
192,柳林,2021-01-30 16:00,8.6,,50,
192,柳林,2021-01-30 17:00,8.3,,51,
192,柳林,2021-01-30 18:00,7.6,,54,
192,柳林,2021-01-30 19:00,7.4,,55,
192,柳林,2021-01-30 20:00,2.5,,70,
192,柳林,2021-01-30 21:00,.4,,79,
192,柳林,2021-01-30 22:00,-1,,83,
192,柳林,2021-01-30 23:00,-2.1,,89,
192,柳林,2021-01-31 00:00,-2.6,,90,
192,柳林,2021-01-31 01:00,-2.8,,92,
192,柳林,2021-01-31 02:00,-3.6,,93,
192,柳林,2021-01-31 03:00,-4.2,,93,
192,柳林,2021-01-31 04:00,-4.9,,93,
192,柳林,2021-01-31 05:00,-5.4,,92,
192,柳林,2021-01-31 06:00,-5.4,,93,
192,柳林,2021-01-31 07:00,-5.7,,92,
192,柳林,2021-01-31 08:00,-5.8,,92,
192,柳林,2021-01-31 09:00,-2.8,,89,
192,柳林,2021-01-31 10:00,.6,,78,
192,柳林,2021-01-31 11:00,3.5,,61,
192,柳林,2021-01-31 12:00,7.2,,42,
192,柳林,2021-01-31 13:00,9.6,,39,
192,柳林,2021-01-31 14:00,11.7,,44,
192,柳林,2021-01-31 15:00,11.3,,46,
192,柳林,2021-01-31 16:00,10.8,,54,
192,柳林,2021-01-31 17:00,10.1,,58,
192,柳林,2021-01-31 18:00,9.2,,61,
192,柳林,2021-01-31 19:00,6.9,,71,
192,柳林,2021-01-31 20:00,5.9,,77,
192,柳林,2021-01-31 21:00,5.5,,78,
192,柳林,2021-01-31 22:00,5,,81,
192,柳林,2021-01-31 23:00,4.9,,86,
192,柳林,2021-02-01 00:00,4.3,1,95,
192,柳林,2021-02-01 01:00,4.3,,96,
192,柳林,2021-02-01 02:00,4.4,,98,
192,柳林,2021-02-01 03:00,4.6,8.2,98,
192,柳林,2021-02-01 04:00,4.9,,99,
192,柳林,2021-02-01 05:00,4.9,,99,
192,柳林,2021-02-01 06:00,5.1,6.3,99,
192,柳林,2021-02-01 07:00,5.4,,99,
192,柳林,2021-02-01 08:00,5.4,,99,
192,柳林,2021-02-01 09:00,5.6,1.5,100,
192,柳林,2021-02-01 10:00,6.5,,100,
192,柳林,2021-02-01 11:00,10.1,,97,
192,柳林,2021-02-01 12:00,10,,83,
192,柳林,2021-02-01 13:00,10.3,,78,
192,柳林,2021-02-01 14:00,10.3,,77,
192,柳林,2021-02-01 15:00,10.1,,77,
192,柳林,2021-02-01 16:00,10.1,,77,
192,柳林,2021-02-01 17:00,9.6,,79,
192,柳林,2021-02-01 18:00,9.4,,79,
192,柳林,2021-02-01 19:00,9.3,,79,
192,柳林,2021-02-01 20:00,9.1,,74,
192,柳林,2021-02-01 21:00,9.8,,60,
192,柳林,2021-02-01 22:00,7.8,,75,
192,柳林,2021-02-01 23:00,5.9,,90,
192,柳林,2021-02-02 00:00,5.4,,80,
192,柳林,2021-02-02 01:00,6.5,,44,
192,柳林,2021-02-02 02:00,5.3,,44,
192,柳林,2021-02-02 03:00,1.9,,56,
192,柳林,2021-02-02 04:00,3.7,,41,
192,柳林,2021-02-02 05:00,2.3,,41,
192,柳林,2021-02-02 06:00,.8,,39,
192,柳林,2021-02-02 07:00,-.2,,34,
192,柳林,2021-02-02 08:00,-.7,,28,
192,柳林,2021-02-02 09:00,.4,,24,
192,柳林,2021-02-02 10:00,.7,,23,
192,柳林,2021-02-02 11:00,1.3,,21,
192,柳林,2021-02-02 12:00,2.5,,21,
192,柳林,2021-02-02 13:00,3.5,,20,
192,柳林,2021-02-02 14:00,4.3,,21,
192,柳林,2021-02-02 15:00,4,,21,
192,柳林,2021-02-02 16:00,3.5,,21,
192,柳林,2021-02-02 17:00,2.1,,24,
192,柳林,2021-02-02 18:00,.4,,30,
192,柳林,2021-02-02 19:00,-.7,,32,
192,柳林,2021-02-02 20:00,-1.3,,33,
192,柳林,2021-02-02 21:00,-1.9,,35,
192,柳林,2021-02-02 22:00,-3.6,,46,
192,柳林,2021-02-02 23:00,-4.6,,58,
192,柳林,2021-02-03 00:00,-5.2,,62,
192,柳林,2021-02-03 01:00,-5.3,,62,
192,柳林,2021-02-03 02:00,-6,,68,
192,柳林,2021-02-03 03:00,-6.3,,69,
192,柳林,2021-02-03 04:00,-6.6,,74,
192,柳林,2021-02-03 05:00,-7.1,,78,
192,柳林,2021-02-03 06:00,-7.8,,83,
192,柳林,2021-02-03 07:00,-8.4,,88,
192,柳林,2021-02-03 08:00,-7.3,,89,
192,柳林,2021-02-03 09:00,-2.8,,61,
192,柳林,2021-02-03 10:00,-.9,,41,
192,柳林,2021-02-03 11:00,.4,,36,
192,柳林,2021-02-03 12:00,2,,35,
192,柳林,2021-02-03 13:00,3.2,,30,
192,柳林,2021-02-03 14:00,4.1,,30,
192,柳林,2021-02-03 15:00,4.3,,28,
192,柳林,2021-02-03 16:00,4.8,,28,
192,柳林,2021-02-03 17:00,3.7,,32,
192,柳林,2021-02-03 18:00,2.3,,41,
192,柳林,2021-02-03 19:00,-.4,,54,
192,柳林,2021-02-03 20:00,-1.9,,64,
192,柳林,2021-02-03 21:00,-2.6,,66,
192,柳林,2021-02-03 22:00,-3.3,,68,
192,柳林,2021-02-03 23:00,-3,,71,
192,柳林,2021-02-04 00:00,-1.6,,67,
192,柳林,2021-02-04 01:00,-.2,,61,
192,柳林,2021-02-04 02:00,2.7,,54,
192,柳林,2021-02-04 03:00,2.1,,62,
192,柳林,2021-02-04 04:00,-.3,,76,
192,柳林,2021-02-04 05:00,-1.8,,83,
192,柳林,2021-02-04 06:00,-2.5,,87,
192,柳林,2021-02-04 07:00,-3.1,,88,
192,柳林,2021-02-04 08:00,-3.5,,91,
192,柳林,2021-02-04 09:00,.5,,82,
192,柳林,2021-02-04 10:00,5,,25,
192,柳林,2021-02-04 11:00,6,,19,
192,柳林,2021-02-04 12:00,7.1,,19,
192,柳林,2021-02-04 13:00,7.9,,18,
192,柳林,2021-02-04 14:00,8.8,,18,
192,柳林,2021-02-04 15:00,9.3,,18,
192,柳林,2021-02-04 16:00,9.6,,25,
192,柳林,2021-02-04 17:00,8.6,,20,
192,柳林,2021-02-04 18:00,6.1,,24,
192,柳林,2021-02-04 19:00,4.7,,27,
192,柳林,2021-02-04 20:00,1.9,,35,
192,柳林,2021-02-04 21:00,.1,,45,
192,柳林,2021-02-04 22:00,-1.8,,55,
192,柳林,2021-02-04 23:00,-2.8,,64,
192,柳林,2021-02-05 00:00,-3.3,,65,
192,柳林,2021-02-05 01:00,-4.1,,67,
192,柳林,2021-02-05 02:00,-4.7,,70,
192,柳林,2021-02-05 03:00,-5.4,,70,
192,柳林,2021-02-05 04:00,-6.1,,76,
192,柳林,2021-02-05 05:00,-6.4,,78,
192,柳林,2021-02-05 06:00,-6.6,,77,
192,柳林,2021-02-05 07:00,-6.4,,79,
192,柳林,2021-02-05 08:00,-5.4,,76,
192,柳林,2021-02-05 09:00,-3.3,,69,
192,柳林,2021-02-05 10:00,.4,,50,
192,柳林,2021-02-05 11:00,3,,38,
192,柳林,2021-02-05 12:00,5,,29,
192,柳林,2021-02-05 13:00,6.6,,24,
192,柳林,2021-02-05 14:00,7.5,,26,
192,柳林,2021-02-05 15:00,7.8,,29,
192,柳林,2021-02-05 16:00,7.3,,32,
192,柳林,2021-02-05 17:00,6.9,,36,
192,柳林,2021-02-05 18:00,6.6,,36,
192,柳林,2021-02-05 19:00,6.3,,37,
192,柳林,2021-02-05 20:00,5.5,,42,
192,柳林,2021-02-05 21:00,5.9,,41,
192,柳林,2021-02-05 22:00,3.7,,50,
192,柳林,2021-02-05 23:00,1.6,,60,
192,柳林,2021-02-06 00:00,-.2,,69,
192,柳林,2021-02-06 01:00,-1.3,,72,
192,柳林,2021-02-06 02:00,-2.6,,79,
192,柳林,2021-02-06 03:00,-3,,80,
192,柳林,2021-02-06 04:00,-3.8,,82,
192,柳林,2021-02-06 05:00,-4.1,,84,
192,柳林,2021-02-06 06:00,-5,,86,
192,柳林,2021-02-06 07:00,-5.1,,87,
192,柳林,2021-02-06 08:00,-4.9,,88,
192,柳林,2021-02-06 09:00,-.9,,81,
192,柳林,2021-02-06 10:00,2.6,,66,
192,柳林,2021-02-06 11:00,6.3,,45,
192,柳林,2021-02-06 12:00,10.4,,45,
192,柳林,2021-02-06 13:00,11.9,,45,
192,柳林,2021-02-06 14:00,13.7,,49,
192,柳林,2021-02-06 15:00,13.9,,51,
192,柳林,2021-02-06 16:00,14.8,,42,
192,柳林,2021-02-06 17:00,13.8,,39,
192,柳林,2021-02-06 18:00,12.3,,47,
192,柳林,2021-02-06 19:00,9.4,,58,
192,柳林,2021-02-06 20:00,6.5,,72,
192,柳林,2021-02-06 21:00,4.2,,82,
192,柳林,2021-02-06 22:00,4,,86,
192,柳林,2021-02-06 23:00,3,,90,
192,柳林,2021-02-07 00:00,.7,,93,
192,柳林,2021-02-07 01:00,.2,,94,
192,柳林,2021-02-07 02:00,-.7,,95,
192,柳林,2021-02-07 03:00,-.6,,96,
192,柳林,2021-02-07 04:00,-.4,,96,
192,柳林,2021-02-07 05:00,-1.2,,96,
192,柳林,2021-02-07 06:00,-1.7,,96,
192,柳林,2021-02-07 07:00,-1.8,,96,
192,柳林,2021-02-07 08:00,-1.3,,97,
192,柳林,2021-02-07 09:00,1.4,,96,
192,柳林,2021-02-07 10:00,5.1,,86,
192,柳林,2021-02-07 11:00,8.6,,68,
192,柳林,2021-02-07 12:00,11.6,,54,
192,柳林,2021-02-07 13:00,13.3,,37,
192,柳林,2021-02-07 14:00,14.3,,41,
192,柳林,2021-02-07 15:00,14.5,,38,
192,柳林,2021-02-07 16:00,14.6,,39,
192,柳林,2021-02-07 17:00,13.8,,42,
192,柳林,2021-02-07 18:00,12.1,,34,
192,柳林,2021-02-07 19:00,9.6,,36,
192,柳林,2021-02-07 20:00,9.9,,40,
192,柳林,2021-02-07 21:00,9.1,,47,
192,柳林,2021-02-07 22:00,8.6,,45,
192,柳林,2021-02-07 23:00,7.1,,44,
192,柳林,2021-02-08 00:00,4.4,,60,
192,柳林,2021-02-08 01:00,5.1,,27,
192,柳林,2021-02-08 02:00,2.9,,32,
192,柳林,2021-02-08 03:00,2.5,,34,
192,柳林,2021-02-08 04:00,2.5,,28,
192,柳林,2021-02-08 05:00,1.2,,31,
192,柳林,2021-02-08 06:00,.8,,32,
192,柳林,2021-02-08 07:00,-.3,,39,
192,柳林,2021-02-08 08:00,-.1,,38,
192,柳林,2021-02-08 09:00,2,,31,
192,柳林,2021-02-08 10:00,3.4,,25,
192,柳林,2021-02-08 11:00,4.7,,20,
192,柳林,2021-02-08 12:00,5.3,,22,
192,柳林,2021-02-08 13:00,6,,20,
192,柳林,2021-02-08 14:00,6.2,,23,
192,柳林,2021-02-08 15:00,6.1,,24,
192,柳林,2021-02-08 16:00,6.1,,22,
192,柳林,2021-02-08 17:00,5,,21,
192,柳林,2021-02-08 18:00,3.3,,23,
192,柳林,2021-02-08 19:00,1.8,,25,
192,柳林,2021-02-08 20:00,1,,26,
192,柳林,2021-02-08 21:00,.3,,26,
192,柳林,2021-02-08 22:00,-.6,,28,
192,柳林,2021-02-08 23:00,-1.5,,32,
192,柳林,2021-02-09 00:00,-2.7,,37,
192,柳林,2021-02-09 01:00,-2,,34,
192,柳林,2021-02-09 02:00,-3.2,,42,
192,柳林,2021-02-09 03:00,-4.8,,52,
192,柳林,2021-02-09 04:00,-6.1,,59,
192,柳林,2021-02-09 05:00,-6.7,,64,
192,柳林,2021-02-09 06:00,-7.4,,68,
192,柳林,2021-02-09 07:00,-7.5,,73,
192,柳林,2021-02-09 08:00,-6.9,,75,
192,柳林,2021-02-09 09:00,-2.7,,61,
192,柳林,2021-02-09 10:00,.3,,42,
192,柳林,2021-02-09 11:00,2.2,,31,
192,柳林,2021-02-09 12:00,4.3,,24,
192,柳林,2021-02-09 13:00,6.1,,21,
192,柳林,2021-02-09 14:00,7.2,,23,
192,柳林,2021-02-09 15:00,8.7,,20,
